Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_close,DJ_open,DJ_high,DJ_low,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Price,OS_Open,OS_High,OS_Low,OS_Trend,SF_Price,SF_Open,SF_High,SF_Low,SF_Volume,SF_Trend,USB_Price,USB_Open,USB_High,USB_Low,USB_Trend,PLT_Price,PLT_Open,PLT_High,PLT_Low,PLT_Trend,PLD_Price,PLD_Open,PLD_High,PLD_Low,PLD_Trend,RHO_PRICE,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Adj Close,GDX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Adj Close,USO_Volume
09-02-2020,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,970,970.15,972.6,969.15,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,32320,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
07-02-2020,36.14333333,36.14333333,35.86333333,36.02,36.02,506510,12151.15,12154.7,12073.95,12098.35,12098.35,473480000,41141.85,41394.41,41394.41,41073.36,41141.85,15330000,143.85,145.3,141.75,144.6,144.6,9670000,78.242,78.226,78.5005,78.1485,1,54.47,55.14,55.4,54.21,270800,1,50.55,51.31,51.66,50.32,1,17.733,17.77,17.83,17.725,40,0,6.439,6.433,6.443,6.409,0,970.15,968.8,978.7,961.15,1,6325,6366,6368,6279,1,6936,71.515,71.26,71.538,71.213,28830,1,29.79,31.18,29.71,30.45,30.45,112120,113.9,114.95,110.55,113.8,113.8,1740000
06-02-2020,35.77666667,35.99666667,35.55333333,35.91,35.91,432553.3333,12120,12160.6,12084.65,12137.95,12137.95,565120000,41306.03,41209.13,41405.43,41113.11,41306.03,15000000,144.85,146.8,142.7,143.85,143.85,15740000,78.203,78.3055,78.4575,78.094,0,54.93,55.56,56.58,54.25,379870,1,51.14,51.35,52.34,50.42,1,17.857,17.635,17.905,17.635,70,1,6.446,6.513,6.513,6.446,1,968.9,984.2,991.65,963.3,0,6370,6328,6390,6311,1,7029,71.225,71.181,71.3,71.107,16760,0,29.38,30.54,29.38,29.82,29.82,181190,110.6,114.4,108.3,113.15,113.15,1960000
05-02-2020,35.85,36.06,35.43,35.71,35.71,708833.3333,12005.85,12098.15,11953.35,12089.15,12089.15,758030000,41142.66,40921.71,41177,40703.32,41142.66,13880000,139.3,143.9,137.6,143.1,143.1,17300000,78.277,78.5395,78.73,78.237,1,55.28,54.05,56.46,54.05,412270,1,50.92,49.68,52.01,49.64,0,17.643,17.585,17.7,17.56,40,0,6.505,6.512,6.519,6.497,1,984.2,966.85,989.3,963.5,1,6361,6360,6420,6310,0,6946,71.19,71.11,71.3,71.11,20630,0,29.29,29.8,28.8,29.11,29.11,155750,108.1,110.5,106.6,109.05,109.05,1130000
04-02-2020,36.16666667,36.25333333,35.86,35.93666667,35.93666667,547600,11786.25,11986.15,11783.4,11979.65,11979.65,560430000,40789.38,40178.74,40818.94,40117.46,40789.38,15330000,135.9,138.9,134.8,138.55,138.55,11370000,78.527,78.881,78.92,78.4555,1,53.96,54.33,55.65,53.69,409860,0,49.8,50.04,51.7,49.5,0,17.6,17.745,17.755,17.585,80,0,6.504,6.494,6.51,6.488,0,966.65,971.1,985.2,960.95,0,6378,6255,6400,6252,1,6884,71.115,71.215,71.298,71.09,25220,0,29.8,29.8,28.44,29.29,29.29,175250,102.95,108,102.55,107.55,107.55,1160000
03-02-2020,36.71,36.75333333,36.20666667,36.24,36.24,838433.3333,11627.45,11749.85,11614.5,11707.9,11707.9,669820000,39872.31,39701.02,40014.9,39563.07,39872.31,10550000,134.35,136.8,132.85,134.15,134.15,13660000,78.867,79.341,79.421,78.6915,1,54.45,56.16,56.77,54.08,477220,1,50.28,51.15,52.05,49.98,1,17.712,18.135,18.135,17.64,50,1,6.503,6.509,6.52,6.497,0,971.3,967.45,976.1,954.3,1,6273,6420,6450,6261,0,6852,71.324,71.523,71.653,71.268,18380,1,28.42,29.88,27.8,29.21,29.21,280880,103,104.05,100.15,101.95,101.95,909090
02-02-2020,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,968.25,962.65,969.5,961.3,0,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,18650,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
01-02-2020,2435.533333,2462.223333,2433.183333,2455.786667,2455.786667,521520,11939,12017.35,11633.3,11661.85,11661.85,537630000,39735.53,40753.18,40905.78,39631.24,39735.53,12150000,138.45,138.95,133.5,134.9,134.9,15200000,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,6433,6500,6537,6388,1,7063,66.77028429,66.76252133,66.94072899,66.6123811,19870,0.486590038,28.92,29.76,27.53,28.19,28.19,213040,108.65,109.7,102.4,103.5,103.5,895330
31-01-2020,36.28333333,36.28333333,36.06333333,36.17666667,36.17666667,612866.6667,12100.4,12103.55,11945.85,11962.1,11962.1,771280000,40723.49,41146.56,41154.49,40671.01,40723.49,11520000,140.85,141.7,137.5,137.9,137.9,13980000,79.359,78.934,79.4045,78.5695,1,58.16,59.3,59.45,57.94,19600,1,51.68,52.97,53.42,51.09,1,18.052,18.07,18.07,18.07,20,1,6.599,6.577,6.6,6.575,1,962.65,981.3,986.9,959.55,0,6498,6520,6564,6486,1,7080,71.555,71.575,71.578,71.294,24790,1,30.32,30.38,25.64,29.43,29.43,970630,111.05,112,107.55,108.9,108.9,959770
30-01-2020,36.10333333,36.44,36.01666667,36.26,36.26,491466.6667,12147.75,12150.3,12010.6,12035.8,12035.8,538140000,40913.82,41380.14,41380.14,40829.91,40913.82,6690000,142.15,143.4,139.8,140.95,140.95,15630000,78.909,78.5125,79.0435,78.4805,0,58.29,59.6,59.65,57.71,104270,1,52.23,53.1,53.27,51.75,1,18.032,17.62,18.11,17.62,4910,0,6.558,6.553,6.565,6.553,0,981.85,982.5,985,965.55,1,6510,6570,6570,6443,1,7029,71.55,71.42,71.66,71.39,42470,0,30.6,31.11,29.77,30.17,30.17,253890,114.6,114.9,110,110.9,110.9,877810
29-01-2020,36.06,36.11333333,35.51,35.90333333,35.90333333,346090,12114.9,12169.6,12103.8,12129.5,12129.5,514360000,41198.66,41131.57,41334.86,41108.19,41198.66,7770000,144.45,145.4,141.9,142.2,142.2,12600000,78.494,78.4765,78.638,78.299,0,59.81,59.86,60.62,59.26,142680,1,53.41,54,54.39,52.87,1,17.487,17.44,17.575,17.28,63160,0,6.568,6.59,6.594,6.563,1,982.5,990.8,1000.25,974.25,1,6526,6651,6698,6513,1,7117,71.31,71.24,71.411,71.165,31060,0,30.64,31.98,30.2,30.53,30.53,239010,116.05,117.8,114.1,114.6,114.6,789790
28-01-2020,36.15333333,36.27666667,35.98,36.06666667,36.06666667,880553.3333,12148.1,12163.55,12024.5,12055.8,12055.8,478480000,40966.86,41299.68,41333.25,40869.75,40966.86,9850000,147.75,147.75,141.55,142.2,142.2,22440000,78.451,78.7305,78.781,78.3255,0,59.51,59.03,60.12,58.5,248950,0,53.52,52.72,54.08,52.72,1,17.458,18.095,18.115,17.42,110540,0,6.575,6.562,6.581,6.549,1,990.7,991.1,996.8,983.65,1,6665,6525,6695,6525,1,7087,71.2,71.432,71.432,71.2,10090,0,30.4,30.98,30.2,30.68,30.68,154720,117.8,120.35,114.1,115.45,115.45,1080000
27-01-2020,35.60666667,36.23,35.33666667,36.17333333,36.17333333,588966.6667,12197.1,12216.6,12107,12119,12119,441160000,41155.12,41510.68,41516.27,41122.48,41155.12,6980000,153.4,153.4,148.1,148.85,148.85,13360000,78.713,78.613,78.87,78.6095,1,59.32,60.23,60.49,58.5,259770,0,53.18,53.57,53.72,52.16,0,18.056,18.26,18.375,18.04,67720,1,6.551,6.549,6.572,6.547,0,991.3,1003.8,1005.8,987.4,1,6559,6690,6720,6528,0,7174,71.45,71.475,71.52,71.373,180,1,30.4,30.71,30.21,30.44,30.44,113850,121.6,122.6,117.65,118.3,118.3,1600000
26-01-2020,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1004.05,1010.55,1015.05,1003.1,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,26770,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
24-01-2020,35.64333333,35.82666667,35.57666667,35.62666667,35.62666667,761533.3333,12174.55,12272.15,12149.65,12248.25,12248.25,593240000,41613.19,41377.04,41697.03,41275.6,41613.19,6550000,155,157.1,153.75,155.9,155.9,8010000,78.616,78.929,78.965,78.5805,0,60.69,62.01,62.46,60.25,257950,1,54.2,55.72,55.97,53.88,1,18.113,17.8,18.145,17.74,68050,1,6.578,6.599,6.602,6.569,1,1010.25,1009,1021.9,1004.25,1,6706,6680,6783,6600,1,7340,71.33,71.34,71.371,71.22,16230,0,31,31.03,30.42,30.62,30.62,80560,122.9,126.7,121.8,122.5,122.5,1900000
23-01-2020,35.66,35.74666667,35.48666667,35.56,35.56,362040,12123.75,12189,12094.1,12180.35,12180.35,867650000,41386.4,41191.5,41413.96,41098.91,41386.4,9940000,153.6,155.4,152.35,154.15,154.15,12090000,78.9,78.8455,79.1945,78.753,1,62.04,62.68,62.69,61.25,361910,1,55.61,56.13,56.43,54.82,1,17.829,17.835,17.91,17.59,69270,0,6.596,6.623,6.632,6.594,1,1009.05,1022.65,1025.35,1001.15,0,6713,6870,6870,6700,1,7280,71.4,71.19,71.465,71.169,28340,1,30.94,31.1,30.44,30.93,30.93,77770,120,124,118.85,122.9,122.9,1510000
22-01-2020,35.63333333,35.74666667,35.43333333,35.61,35.61,653733.3333,12218.35,12225.05,12087.9,12106.9,12106.9,526300000,41115.38,41467.13,41532.29,41059.04,41115.38,7660000,155.85,158.25,152.8,153.2,153.2,15500000,78.824,78.885,79.039,78.721,0,63.21,64.57,64.58,62.62,273300,1,56.76,58.24,58.35,56.07,1,17.828,17.785,17.93,17.675,57760,0,6.635,6.629,6.643,6.627,1,1022.6,1000.9,1023.7,995.85,1,6849,6818,6950,6818,1,7333,71.08,71.18,71.265,71.076,18270,0,31.08,31.2,30.4,30.64,30.64,175900,122.4,124,117.05,119.5,119.5,1550000
21-01-2020,35.76,35.95333333,35.57333333,35.63,35.63,591900,12195.3,12230.05,12162.3,12169.85,12169.85,443980000,41323.81,41487.57,41532.59,41294.3,41323.81,8920000,157,158.4,153.55,153.9,153.9,10480000,78.86,78.819,79.152,78.769,1,64.59,65.26,65.35,64.06,248560,1,58.38,59.35,59.77,57.71,1,17.808,18.04,18.155,17.62,135960,0,6.633,6.635,6.644,6.618,0,1000.8,1026.6,1030.45,993.85,0,6932,6940,6975,6870,1,7305,71.17,71.19,71.25,71.121,16300,1,31.31,31.54,30.5,30.68,30.68,82960,118.7,122.7,118.05,121.1,121.1,1630000
20-01-2020,35.46666667,35.72666667,35.46666667,35.64666667,35.64666667,412353.3333,12430.5,12430.5,12216.9,12224.55,12224.55,491610000,41528.91,42263,42273.87,41503.37,41528.91,7530000,159.35,159.9,156.2,156.9,156.9,7940000,78.801,78.8405,78.939,78.6755,0,65.2,65.98,66,64.92,154790,1,58.73,59.28,59.32,58.56,1,17.808,18.04,18.155,17.62,135960,0,6.639,6.639,6.647,6.625,1,1026.3,1031.4,1034.75,1013.6,1,6306,6242,6404,6210,0,7197,71.04,71.07,71.16,71.01,15300,0,30.62,32,30.4,31.15,31.15,250960,125.05,126.45,119.55,120.2,120.2,1450000
19-01-2020,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,59.27,59.36,59.66,59.2,1,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1030.5,1028.05,1031.5,1024.7,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,20160,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
17-01-2020,35.57333333,35.82666667,35.37,35.43333333,35.43333333,357390,12328.4,12385.45,12321.4,12352.35,12352.35,502060000,41945.37,41929.02,42063.93,41850.29,41945.37,9450000,162.7,162.7,159,159.5,159.5,9520000,78.809,79.044,79.177,78.789,1,64.85,64.69,65.6,64.48,238640,0,58.58,58.61,59,58.31,0,18.073,17.95,18.185,17.905,69180,1,6.622,6.601,6.626,6.601,0,1027.05,1015.65,1033.4,1008.6,0,6356,6450,6470,6301,1,7211,71.079,70.953,71.099,70.933,19790,1,30.63,31.38,30.42,30.68,30.68,104880,126.1,127.8,123.1,124.45,124.45,2860000
16-01-2020,35.65333333,35.80666667,35.32333333,35.46333333,35.46333333,512100,12347.1,12389.05,12315.8,12355.5,12355.5,395670000,41932.56,41924.74,42059.45,41812.28,41932.56,6590000,162.9,163.7,160.4,162.25,162.25,11990000,79.006,78.86,79.2475,78.8385,1,64.62,64.26,64.97,63.9,220170,0,58.53,58.12,58.88,57.6,0,17.939,18.01,18.055,17.875,58310,0,6.598,6.612,6.643,6.598,0,1015.3,1032.25,1046.55,999.6,0,6459,6469,6500,6243,1,7199,70.978,70.775,71.007,70.775,28020,0,31.14,31.15,30.41,30.63,30.63,88840,118.75,128.8,117.25,125.45,125.45,6530000
15-01-2020,35.33666667,35.6,35.30333333,35.46333333,35.46333333,444566.6667,12349.4,12355.15,12278.75,12343.3,12343.3,684350000,41872.73,41969.86,41969.86,41648.11,41872.73,6140000,165,165.45,161.8,164.65,164.65,11630000,78.835,78.849,79.039,78.7475,0,64,64.44,64.6,63.55,229530,0,57.84,58.23,58.41,57.42,0,17.988,17.8,18.055,17.755,73760,1,6.623,6.66,6.665,6.623,1,1031.5,989.9,1031.5,988.9,1,6436,6450,6470,6391,0,7324,70.72,71,71.023,70.682,16220,0,31.2,31.2,30.42,30.75,30.75,63400,116.4,120.45,113.45,118.15,118.15,2290000
14-01-2020,34.94,35.43333333,34.83666667,35.25,35.25,604366.6667,12333.1,12374.25,12308.7,12362.3,12362.3,616260000,41952.63,41883.09,41994.26,41770.9,41952.63,14120000,161.4,166.1,161,165,165,19730000,78.824,78.7355,79.069,78.6405,0,64.49,64.29,65.05,63.92,270500,1,58.26,58.06,58.73,57.74,1,17.742,17.975,17.985,17.69,84390,0,6.662,6.692,6.692,6.648,1,989.25,981.2,990.55,970.25,0,6362,6400,6435,6290,0,7342,70.85,70.72,70.975,70.72,15030,1,30.61,31.4,30.61,30.84,30.84,91110,119.25,119.35,114.35,115.85,115.85,1580000
13-01-2020,35.50666667,35.71,35.30666667,35.41,35.41,1350100,12296.7,12337.75,12285.8,12329.55,12329.55,500970000,41859.69,41788.21,41899.63,41720.76,41859.69,10570000,160.5,161.45,158.25,160.45,160.45,9330000,78.71,78.943,78.975,78.654,0,64.2,65.13,65.27,63.92,262470,0,58.08,59.08,59.21,57.93,0,17.996,18.13,18.13,17.935,59330,1,6.592,6.588,6.621,6.581,0,980.6,983.1,984.6,969.15,0,6367,6370,6618,6338,1,7323,70.71,70.805,70.945,70.71,13950,0,30.35,31.36,30.22,30.42,30.42,105340,119,120.7,115.55,118.65,118.65,3040000
12-01-2020,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,981.75,984.25,984.85,980.6,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,19780,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
10-01-2020,36.01666667,36.09333333,35.28,35.42333333,35.42333333,548200,12271,12311.2,12213.2,12256.8,12256.8,660630000,41599.72,41568.2,41775.11,41447.8,41599.72,13170000,159.5,163.3,157.6,159.95,159.95,21000000,78.896,79.082,79.1645,78.5445,1,64.98,65.29,65.66,64.86,272170,1,58.99,59.51,59.67,58.79,1,18.105,17.92,18.175,17.86,80660,1,6.585,6.583,6.595,6.576,0,984.3,974.05,988.5,967.35,1,6394,6431,6440,6350,1,7360,70.96,71.24,71.26,70.848,17460,1,30.86,31.99,30.08,30.35,30.35,209580,107.5,125,107,118.2,118.2,13600000
09-01-2020,36.52666667,36.52666667,35.55666667,35.78333333,35.78333333,934400,12153.15,12224.05,12132.55,12215.9,12215.9,477470000,41452.35,41216.67,41482.12,41175.72,41452.35,7800000,159.4,160.2,157.4,158.15,158.15,11730000,79.068,79.412,79.5315,78.933,1,65.37,66,66.1,64.56,364450,1,59.44,59.85,60.17,58.55,1,17.936,18.12,18.225,17.815,101360,0,6.524,6.526,6.554,6.52,0,973.6,960.9,976.4,952.85,0,6472,6500,6507,6409,1,7422,71.21,71.51,71.544,71.134,14450,1,31.24,32.54,30.6,30.82,30.82,252500,104.5,108.8,103.35,106.45,106.45,2090000
08-01-2020,36.58666667,37.46,36.41,36.72666667,36.72666667,2036900,11939.1,12044.95,11929.6,12025.35,12025.35,445990000,40817.74,40574.83,40866.36,40476.55,40817.74,18200000,153.25,158.2,152.45,157.35,157.35,18100000,79.4,80.125,80.4345,79.387,1,65.44,71.22,71.75,64.94,560890,1,59.46,62.63,65.4,58.99,1,18.167,18.45,18.895,18.085,180480,1,6.557,6.578,6.578,6.544,1,961,977.75,982.05,957.4,0,6461,6270,6480,6260,0,7384,71.51,71.954,72.114,71.466,25190,1,29.48,31.8,29.48,31.19,31.19,341680,101,104.5,100.35,102.35,102.35,816040
07-01-2020,36.33,36.76666667,35.69,36.26333333,36.26333333,1209966.667,12079.1,12152.15,12005.35,12052.95,12052.95,447820000,40869.47,40983.04,41230.14,40727.37,40869.47,11870000,152.8,156.8,152.55,156,156,24420000,80.116,80.455,80.4765,79.988,1,68.27,68.63,68.75,67.65,284920,1,62.51,62.67,62.92,61.96,1,18.393,18.185,18.47,17.975,111960,1,6.55,6.547,6.563,6.528,0,977.75,969.35,981.6,961.65,1,6234,6336,6370,6213,0,7356,71.845,71.765,71.923,71.67,14680,1,29.92,31.36,29.92,30.33,30.33,235800,103.25,106.5,102.55,103.35,103.35,559490
06-01-2020,35.85666667,36.96,35.70333333,36.55666667,36.55666667,3142833.333,12170.6,12179.1,11974.2,11993.05,11993.05,396500000,40676.63,41378.34,41378.34,40613.96,40676.63,8750000,156.9,157.7,150.05,150.55,150.55,11220000,80.466,80.1525,80.688,80.0595,1,68.91,69.35,70.74,68.21,341140,1,63.04,63.43,64.45,62.43,1,18.179,18.17,18.55,18.045,136410,0,6.565,6.534,6.567,6.531,1,969.35,989.95,998.9,960.7,0,6405,6635,6664,6405,1,7306,71.867,72.011,72.123,71.834,17520,1,30.69,31.21,29.44,29.75,29.75,417710,106.8,106.8,101.4,102.55,102.55,855480
05-01-2020,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,989.3,988.55,997.35,988.55,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,12030,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
03-01-2020,34.9,35.76666667,34.9,35.58666667,35.58666667,920933.3333,12261.1,12265.6,12191.35,12226.65,12226.65,428770000,41464.61,41634.51,41636.18,41348.68,41464.61,8880000,158.4,160.9,156.7,157.75,157.75,12110000,80.091,79.7125,80.2395,79.687,0,68.6,66.28,69.5,66.22,479700,0,62.82,60.96,63.8,60.91,0,18.151,18.07,18.325,18.04,110020,0,6.51,6.494,6.52,6.485,0,988.55,987.4,1001.15,985,0,6671,6966,7015,6671,1,7454,71.77,71.61,71.844,71.52,18660,0,31.48,32.8,30.7,31.41,31.41,1060000,105.5,111,104.65,107,107,2380000
02-01-2020,34.79,34.81666667,34.61333333,34.71666667,34.71666667,316616.6667,12198.55,12289.9,12195.25,12282.2,12282.2,407700000,41626.64,41340.27,41649.29,41328.45,41626.64,5250000,155.3,159.85,155.3,159.45,159.45,17140000,79.701,79.86,80.026,79.648,0,66.25,66.41,66.58,65.72,205690,0,60.95,61.29,61.32,60.42,0,18.046,17.905,18.15,17.83,90110,0,6.502,6.498,6.512,6.489,0,986.9,976.15,998.25,972,0,6948,7040,7142,6864,1,7666,71.35,71.235,71.408,71.235,27550,0,28.01,32,28.01,31.28,31.28,1200000,100,107.8,99.95,105.45,105.45,2740000
01-01-2020,36.12,36.12,34.55333333,34.67666667,34.67666667,324656.6667,12202.15,12222.2,12165.3,12182.5,12182.5,304080000,41306.02,41349.36,41443.52,41251.18,41306.02,4680000,152.8,155.15,151.45,154.6,154.6,14270000,79.84,80.007,80.0435,79.832,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,61.33,61.52,61.54,61.33,1,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,6.501,6.548,6.548,6.501,0,975.5,973.55,976.6,972.65,0,7044,6888,7100,6760,1,7732,71.227,71.365,71.377,71.225,40050,0,28.76,28.8,28.25,28.35,28.35,25730,98.9,101.65,98.45,99.65,99.65,974330
31-12-2019,34.66666667,34.76333333,34.61,34.72333333,34.72333333,346306.6667,12247.1,12247.1,12151.8,12168.45,12168.45,426930000,41253.74,41607.49,41607.49,41184.73,41253.74,5580000,154,155.5,152,152.45,152.45,13030000,79.983,79.8645,80.2365,79.805,1,66,66.65,66.93,65.63,171010,0,60.77,61.41,61.61,60.43,0,17.921,17.97,18.2,17.87,62110,0,6.554,6.543,6.559,6.532,1,971.9,965.65,990.5,965.2,0,6860,6618,6860,6590,0,7748,71.355,71.275,71.385,71.225,34630,1,28.65,28.67,28.25,28.44,28.44,40960,98,99.9,97.5,98.6,98.6,420520
30-12-2019,34.55,34.63333333,34.39,34.55666667,34.55666667,383396.6667,12274.9,12286.45,12213.8,12255.85,12255.85,411080000,41558,41686.27,41714.73,41453.38,41558,5740000,152.05,154.9,150.15,154.5,154.5,12610000,79.846,79.8115,80.0725,79.748,0,68.44,68.2,68.99,68.16,29420,1,61.44,61.49,62.14,60.84,1,18.001,17.86,18.02,17.83,62950,1,6.544,6.501,6.547,6.501,0,964.75,956.9,967.9,954.5,0,6597,6597,6674,6510,0,7829,71.32,71.34,71.427,71.29,15260,0,28.44,29,28.06,28.48,28.48,182690,98,99.65,97.05,97.5,97.5,675450
29-12-2019,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,956,953.15,956.5,951.9,0,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,13350,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
